family_id	family_name	root	leaf	entrez_gene_id	gene_symbol
476	MicroRNAs	0	1	100313921	MIR548E
476	MicroRNAs	0	1	100313923	MIR449C
476	MicroRNAs	0	1	100313938	MIR548G
476	MicroRNAs	0	1	100422821	MIR1273C
476	MicroRNAs	0	1	100422823	MIR4300
476	MicroRNAs	0	1	100422824	MIR3128
476	MicroRNAs	0	1	100422825	MIR3160-2
476	MicroRNAs	0	1	100422826	MIR4274
476	MicroRNAs	0	1	100422827	MIR3160-1
476	MicroRNAs	0	1	100422828	MIR4287
476	MicroRNAs	0	1	100422829	MIR4319
476	MicroRNAs	0	1	100422830	MIR3171
476	MicroRNAs	0	1	100422831	MIR1302-9
476	MicroRNAs	0	1	100422832	MIR3191
476	MicroRNAs	0	1	100422833	MIR3188
476	MicroRNAs	0	1	100422834	MIR1302-10
476	MicroRNAs	0	1	100422835	MIR3183
476	MicroRNAs	0	1	100422836	MIR3180-3
476	MicroRNAs	0	1	100422837	MIR1193
476	MicroRNAs	0	1	100422838	MIR3195
476	MicroRNAs	0	1	100422839	MIR3119-1
476	MicroRNAs	0	1	100422840	MIR4317
476	MicroRNAs	0	1	100422841	MIR3174
476	MicroRNAs	0	1	100422842	MIR3074
476	MicroRNAs	0	1	100422843	MIR4293
476	MicroRNAs	0	1	100422844	MIR3118-3
476	MicroRNAs	0	1	100422845	MIR1233-2
476	MicroRNAs	0	1	100422846	MIR3164
476	MicroRNAs	0	1	100422847	MIR514B
476	MicroRNAs	0	1	100422848	MIR4283-2
476	MicroRNAs	0	1	100422849	MIR548T
476	MicroRNAs	0	1	100422850	MIR548V
476	MicroRNAs	0	1	100422851	MIR4316
476	MicroRNAs	0	1	100422852	MIR4259
476	MicroRNAs	0	1	100422853	MIR3182
476	MicroRNAs	0	1	100422854	MIR3187
476	MicroRNAs	0	1	100422855	MIR4301
476	MicroRNAs	0	1	100422856	MIR3123
476	MicroRNAs	0	1	100422857	MIR4318
476	MicroRNAs	0	1	100422858	MIR4285
476	MicroRNAs	0	1	100422859	MIR3136
476	MicroRNAs	0	1	100422860	MIR4292
476	MicroRNAs	0	1	100422861	MIR4306
476	MicroRNAs	0	1	100422862	MIR548S
476	MicroRNAs	0	1	100422863	MIR4265
476	MicroRNAs	0	1	100422864	MIR544B
476	MicroRNAs	0	1	100422865	MIR4320
476	MicroRNAs	0	1	100422866	MIR3115
476	MicroRNAs	0	1	100422867	MIR378C
476	MicroRNAs	0	1	100422868	MIR4270
476	MicroRNAs	0	1	100422869	MIR3152
476	MicroRNAs	0	1	100422870	MIR3180-1
476	MicroRNAs	0	1	100422871	MIR3117
476	MicroRNAs	0	1	100422872	MIR1244-3
476	MicroRNAs	0	1	100422873	MIR4297
476	MicroRNAs	0	1	100422874	MIR4279
476	MicroRNAs	0	1	100422875	MIR3192
476	MicroRNAs	0	1	100422876	MIR3148
476	MicroRNAs	0	1	100422877	MIR3202-2
476	MicroRNAs	0	1	100422878	MIR3168
476	MicroRNAs	0	1	100422879	MIR3124
476	MicroRNAs	0	1	100422880	MIR3162
476	MicroRNAs	0	1	100422881	MIR3170
476	MicroRNAs	0	1	100422882	MIR3120
476	MicroRNAs	0	1	100422883	MIR4325
476	MicroRNAs	0	1	100422884	MIR548U
476	MicroRNAs	0	1	100422885	MIR1244-2
476	MicroRNAs	0	1	100422886	MIR3179-2
476	MicroRNAs	0	1	100422887	MIR4280
476	MicroRNAs	0	1	100422888	MIR4264
476	MicroRNAs	0	1	100422889	MIR3194
476	MicroRNAs	0	1	100422891	MIR4327
476	MicroRNAs	0	1	100422892	MIR3157
476	MicroRNAs	0	1	100422893	MIR3154
476	MicroRNAs	0	1	100422894	MIR4260
476	MicroRNAs	0	1	100422895	MIR4294
476	MicroRNAs	0	1	100422896	MIR3140
476	MicroRNAs	0	1	100422897	MIR4302
476	MicroRNAs	0	1	100422898	MIR4255
476	MicroRNAs	0	1	100422899	MIR3190
476	MicroRNAs	0	1	100422900	MIR3158-1
476	MicroRNAs	0	1	100422901	MIR3135A
476	MicroRNAs	0	1	100422902	MIR3116-1
476	MicroRNAs	0	1	100422903	MIR4288
476	MicroRNAs	0	1	100422904	MIR3193
476	MicroRNAs	0	1	100422905	MIR4311
476	MicroRNAs	0	1	100422907	MIR3156-2
476	MicroRNAs	0	1	100422908	MIR3129
476	MicroRNAs	0	1	100422909	MIR4295
476	MicroRNAs	0	1	100422910	MIR2861
476	MicroRNAs	0	1	100422911	MIR500B
476	MicroRNAs	0	1	100422912	MIR3200
476	MicroRNAs	0	1	100422913	MIR320E
476	MicroRNAs	0	1	100422914	MIR4253
476	MicroRNAs	0	1	100422915	MIR3065
476	MicroRNAs	0	1	100422916	MIR3201
476	MicroRNAs	0	1	100422917	MIR4283-1
476	MicroRNAs	0	1	100422918	MIR3167
476	MicroRNAs	0	1	100422919	MIR1302-11
476	MicroRNAs	0	1	100422920	MIR548X
476	MicroRNAs	0	1	100422921	MIR3149
476	MicroRNAs	0	1	100422922	MIR1972-2
476	MicroRNAs	0	1	100422923	MIR548W
476	MicroRNAs	0	1	100422924	MIR4303
476	MicroRNAs	0	1	100422925	MIR4322
476	MicroRNAs	0	1	100422926	MIR3137
476	MicroRNAs	0	1	100422927	MIR4291
476	MicroRNAs	0	1	100422928	MIR3127
476	MicroRNAs	0	1	100422929	MIR4261
476	MicroRNAs	0	1	100422930	MIR4330
476	MicroRNAs	0	1	100422931	MIR4304
476	MicroRNAs	0	1	100422932	MIR4328
476	MicroRNAs	0	1	100422933	MIR378B
476	MicroRNAs	0	1	100422934	MIR3143
476	MicroRNAs	0	1	100422935	MIR3118-4
476	MicroRNAs	0	1	100422936	MIR3153
476	MicroRNAs	0	1	100422937	MIR4275
476	MicroRNAs	0	1	100422938	MIR3142
476	MicroRNAs	0	1	100422939	MIR3147
476	MicroRNAs	0	1	100422940	MIR4305
476	MicroRNAs	0	1	100422941	MIR4272
476	MicroRNAs	0	1	100422942	MIR3133
476	MicroRNAs	0	1	100422943	MIR3189
476	MicroRNAs	0	1	100422944	MIR3186
476	MicroRNAs	0	1	100422945	MIR4326
476	MicroRNAs	0	1	100422946	MIR3116-2
476	MicroRNAs	0	1	100422947	MIR3122
476	MicroRNAs	0	1	100422948	MIR4284
476	MicroRNAs	0	1	100422949	MIR3118-2
476	MicroRNAs	0	1	100422950	MIR3141
476	MicroRNAs	0	1	100422951	MIR3144
476	MicroRNAs	0	1	100422952	MIR4271
476	MicroRNAs	0	1	100422953	MIR3165
476	MicroRNAs	0	1	100422954	MIR4309
476	MicroRNAs	0	1	100422955	MIR4273
476	MicroRNAs	0	1	100422956	MIR3180-2
476	MicroRNAs	0	1	100422957	MIR3131
476	MicroRNAs	0	1	100422959	MIR4268
476	MicroRNAs	0	1	100422960	MIR3179-1
476	MicroRNAs	0	1	100422961	MIR4315-2
476	MicroRNAs	0	1	100422962	MIR4281
476	MicroRNAs	0	1	100422963	MIR4290
476	MicroRNAs	0	1	100422964	MIR3150A
476	MicroRNAs	0	1	100422965	MIR4263
476	MicroRNAs	0	1	100422966	MIR4277
476	MicroRNAs	0	1	100422967	MIR3146
476	MicroRNAs	0	1	100422968	MIR4251
476	MicroRNAs	0	1	100422969	MIR2909
476	MicroRNAs	0	1	100422970	MIR1273D
476	MicroRNAs	0	1	100422971	MIR4312
476	MicroRNAs	0	1	100422972	MIR3181
476	MicroRNAs	0	1	100422973	MIR3169
476	MicroRNAs	0	1	100422974	MIR3178
476	MicroRNAs	0	1	100422975	MIR4252
476	MicroRNAs	0	1	100422976	MIR4256
476	MicroRNAs	0	1	100422977	MIR1184-3
476	MicroRNAs	0	1	100422978	MIR3185
476	MicroRNAs	0	1	100422979	MIR4324
476	MicroRNAs	0	1	100422980	MIR4323
476	MicroRNAs	0	1	100422981	MIR3173
476	MicroRNAs	0	1	100422982	MIR4286
476	MicroRNAs	0	1	100422983	MIR4314
476	MicroRNAs	0	1	100422984	MIR4308
476	MicroRNAs	0	1	100422985	MIR1184-2
476	MicroRNAs	0	1	100422986	MIR3125
476	MicroRNAs	0	1	100422987	MIR3202-1
476	MicroRNAs	0	1	100422988	MIR3156-1
476	MicroRNAs	0	1	100422989	MIR3155A
476	MicroRNAs	0	1	100422990	MIR3134
476	MicroRNAs	0	1	100422991	MIR1260B
476	MicroRNAs	0	1	100422992	MIR3151
476	MicroRNAs	0	1	100422993	MIR3130-1
476	MicroRNAs	0	1	100422994	MIR4267
476	MicroRNAs	0	1	100422995	MIR3175
476	MicroRNAs	0	1	100422996	MIR4262
476	MicroRNAs	0	1	100422997	MIR4257
476	MicroRNAs	0	1	100422998	MIR3199-2
476	MicroRNAs	0	1	100422999	MIR4278
476	MicroRNAs	0	1	100423000	MIR3161
476	MicroRNAs	0	1	100423001	MIR3145
476	MicroRNAs	0	1	100423002	MIR3130-2
476	MicroRNAs	0	1	100423003	MIR3184
476	MicroRNAs	0	1	100423004	MIR4315-1
476	MicroRNAs	0	1	100423005	MIR4282
476	MicroRNAs	0	1	100423006	MIR3179-3
476	MicroRNAs	0	1	100423008	MIR3118-1
476	MicroRNAs	0	1	100423009	MIR4329
476	MicroRNAs	0	1	100423010	MIR3119-2
476	MicroRNAs	0	1	100423011	MIR3138
476	MicroRNAs	0	1	100423012	MIR3177
476	MicroRNAs	0	1	100423013	MIR4310
476	MicroRNAs	0	1	100423014	MIR3196
476	MicroRNAs	0	1	100423015	MIR4289
476	MicroRNAs	0	1	100423016	MIR3159
476	MicroRNAs	0	1	100423017	MIR3139
476	MicroRNAs	0	1	100423018	MIR3156-3
476	MicroRNAs	0	1	100423019	MIR4307
476	MicroRNAs	0	1	100423020	MIR4258
476	MicroRNAs	0	1	100423021	MIR4298
476	MicroRNAs	0	1	100423023	MIR3197
476	MicroRNAs	0	1	100423025	MIR3198-1
476	MicroRNAs	0	1	100423026	MIR4299
476	MicroRNAs	0	1	100423027	MIR4266
476	MicroRNAs	0	1	100423028	MIR4254
476	MicroRNAs	0	1	100423029	MIR3163
476	MicroRNAs	0	1	100423030	MIR3126
476	MicroRNAs	0	1	100423031	MIR4321
476	MicroRNAs	0	1	100423032	MIR3121
476	MicroRNAs	0	1	100423033	MIR3158-2
476	MicroRNAs	0	1	100423034	MIR3199-1
476	MicroRNAs	0	1	100423035	MIR4313
476	MicroRNAs	0	1	100423036	MIR2355
476	MicroRNAs	0	1	100423037	MIR3176
476	MicroRNAs	0	1	100423038	MIR466
476	MicroRNAs	0	1	100423039	MIR3132
476	MicroRNAs	0	1	100423040	MIR3166
476	MicroRNAs	0	1	100423041	MIR4296
476	MicroRNAs	0	1	100423042	MIR4276
476	MicroRNAs	0	1	100423043	MIR4269
476	MicroRNAs	0	1	100500801	MIR3659
476	MicroRNAs	0	1	100500802	MIR3685
476	MicroRNAs	0	1	100500803	MIR3919
476	MicroRNAs	0	1	100500804	MIR3654
476	MicroRNAs	0	1	100500807	MIR374C
476	MicroRNAs	0	1	100500808	MIR3917
476	MicroRNAs	0	1	100500809	MIR23C
476	MicroRNAs	0	1	100500810	MIR3620
476	MicroRNAs	0	1	100500811	MIR3621
476	MicroRNAs	0	1	100500812	MIR3677
476	MicroRNAs	0	1	100500813	MIR3646
476	MicroRNAs	0	1	100500814	MIR3616
476	MicroRNAs	0	1	100500815	MIR3687-1
476	MicroRNAs	0	1	100500816	MIR3649
476	MicroRNAs	0	1	100500817	MIR3612
476	MicroRNAs	0	1	100500818	MIR3945
476	MicroRNAs	0	1	100500819	MIR3609
476	MicroRNAs	0	1	100500820	MIR3655
476	MicroRNAs	0	1	100500821	MIR3910-1
476	MicroRNAs	0	1	100500822	MIR3937
476	MicroRNAs	0	1	100500823	MIR3920
476	MicroRNAs	0	1	100500824	MIR3650
476	MicroRNAs	0	1	100500825	MIR3660
476	MicroRNAs	0	1	100500826	MIR3909
476	MicroRNAs	0	1	100500827	MIR3614
476	MicroRNAs	0	1	100500828	MIR3619
476	MicroRNAs	0	1	100500829	MIR3943
476	MicroRNAs	0	1	100500830	MIR550B2
476	MicroRNAs	0	1	100500831	MIR3912
476	MicroRNAs	0	1	100500832	MIR3658
476	MicroRNAs	0	1	100500833	MIR3653
476	MicroRNAs	0	1	100500834	MIR3924
476	MicroRNAs	0	1	100500835	MIR3907
476	MicroRNAs	0	1	100500836	MIR3914-1
476	MicroRNAs	0	1	100500837	MIR3606
476	MicroRNAs	0	1	100500838	MIR3926-2
476	MicroRNAs	0	1	100500839	MIR3686
476	MicroRNAs	0	1	100500840	MIR3656
476	MicroRNAs	0	1	100500841	MIR3678
476	MicroRNAs	0	1	100500842	MIR3652
476	MicroRNAs	0	1	100500843	MIR3922
476	MicroRNAs	0	1	100500844	MIR3664
476	MicroRNAs	0	1	100500845	MIR642B
476	MicroRNAs	0	1	100500846	MIR3689A
476	MicroRNAs	0	1	100500847	MIR3615
476	MicroRNAs	0	1	100500849	MIR3916
476	MicroRNAs	0	1	100500850	MIR3682
476	MicroRNAs	0	1	100500851	MIR3918
476	MicroRNAs	0	1	100500852	MIR3180-4
476	MicroRNAs	0	1	100500853	MIR3605
476	MicroRNAs	0	1	100500854	MIR3671
476	MicroRNAs	0	1	100500855	MIR3713
476	MicroRNAs	0	1	100500856	MIR548Z
476	MicroRNAs	0	1	100500857	MIR3939
476	MicroRNAs	0	1	100500858	MIR3622A
476	MicroRNAs	0	1	100500859	MIR3921
476	MicroRNAs	0	1	100500860	MIR3618
476	MicroRNAs	0	1	100500861	MIR3665
476	MicroRNAs	0	1	100500862	MIR3648-1
476	MicroRNAs	0	1	100500863	MIR548AA1
476	MicroRNAs	0	1	100500864	MIR3929
476	MicroRNAs	0	1	100500865	MIR3936
476	MicroRNAs	0	1	100500866	MIR3941
476	MicroRNAs	0	1	100500867	MIR3684
476	MicroRNAs	0	1	100500868	MIR3913-2
476	MicroRNAs	0	1	100500869	MIR3672
476	MicroRNAs	0	1	100500870	MIR3926-1
476	MicroRNAs	0	1	100500871	MIR3622B
476	MicroRNAs	0	1	100500872	MIR3911
476	MicroRNAs	0	1	100500873	MIR3934
476	MicroRNAs	0	1	100500875	MIR3938
476	MicroRNAs	0	1	100500876	MIR3675
476	MicroRNAs	0	1	100500877	MIR3923
476	MicroRNAs	0	1	100500878	MIR3679
476	MicroRNAs	0	1	100500879	MIR3668
476	MicroRNAs	0	1	100500880	MIR3662
476	MicroRNAs	0	1	100500881	MIR3688-1
476	MicroRNAs	0	1	100500882	MIR3667
476	MicroRNAs	0	1	100500883	MIR550B1
476	MicroRNAs	0	1	100500884	MIR3681
476	MicroRNAs	0	1	100500885	MIR3925
476	MicroRNAs	0	1	100500886	MIR3683
476	MicroRNAs	0	1	100500887	MIR676
476	MicroRNAs	0	1	100500888	MIR3940
476	MicroRNAs	0	1	100500889	MIR3657
476	MicroRNAs	0	1	100500890	MIR3611
476	MicroRNAs	0	1	100500891	MIR3935
476	MicroRNAs	0	1	100500893	MIR3663
476	MicroRNAs	0	1	100500894	MIR3690
476	MicroRNAs	0	1	100500895	MIR548AA2
476	MicroRNAs	0	1	100500896	MIR3666
476	MicroRNAs	0	1	100500897	MIR3617
476	MicroRNAs	0	1	100500898	MIR3927
476	MicroRNAs	0	1	100500899	MIR3692
476	MicroRNAs	0	1	100500900	MIR3691
476	MicroRNAs	0	1	100500901	MIR3928
476	MicroRNAs	0	1	100500902	MIR3910-2
476	MicroRNAs	0	1	100500903	MIR3913-1
476	MicroRNAs	0	1	100500904	MIR3942
476	MicroRNAs	0	1	100500905	MIR3661
476	MicroRNAs	0	1	100500906	MIR3689B
476	MicroRNAs	0	1	100500907	MIR3150B
476	MicroRNAs	0	1	100500908	MIR3613
476	MicroRNAs	0	1	100500909	MIR3908
476	MicroRNAs	0	1	100500910	MIR3670-1
476	MicroRNAs	0	1	100500911	MIR3944
476	MicroRNAs	0	1	100500912	MIR3674
476	MicroRNAs	0	1	100500913	MIR3714
476	MicroRNAs	0	1	100500914	MIR3610
476	MicroRNAs	0	1	100500915	MIR3915
476	MicroRNAs	0	1	100500916	MIR3180-5
476	MicroRNAs	0	1	100500917	MIR3680-1
476	MicroRNAs	0	1	100500918	MIR3651
476	MicroRNAs	0	1	100500919	MIR548Y
476	MicroRNAs	0	1	100500920	MIR3914-2
476	MicroRNAs	0	1	100526648	MIR1273E
476	MicroRNAs	0	1	100616109	MIR4464
476	MicroRNAs	0	1	100616110	MIR2681
476	MicroRNAs	0	1	100616111	MIR4455
476	MicroRNAs	0	1	100616112	MIR4793
476	MicroRNAs	0	1	100616113	MIR4680
476	MicroRNAs	0	1	100616114	MIR4668
476	MicroRNAs	0	1	100616115	MIR4469
476	MicroRNAs	0	1	100616116	MIR4648
476	MicroRNAs	0	1	100616117	MIR4653
476	MicroRNAs	0	1	100616118	MIR4486
476	MicroRNAs	0	1	100616119	MIR4697
476	MicroRNAs	0	1	100616120	MIR4695
476	MicroRNAs	0	1	100616121	MIR1268B
476	MicroRNAs	0	1	100616122	MIR4523
476	MicroRNAs	0	1	100616123	MIR4436B1
476	MicroRNAs	0	1	100616124	MIR4647
476	MicroRNAs	0	1	100616125	MIR4731
476	MicroRNAs	0	1	100616126	MIR4686
476	MicroRNAs	0	1	100616127	MIR4448
476	MicroRNAs	0	1	100616128	MIR4679-1
476	MicroRNAs	0	1	100616129	MIR4445
476	MicroRNAs	0	1	100616130	MIR4526
476	MicroRNAs	0	1	100616131	MIR3689D1
476	MicroRNAs	0	1	100616132	MIR4728
476	MicroRNAs	0	1	100616133	MIR4699
476	MicroRNAs	0	1	100616134	MIR499B
476	MicroRNAs	0	1	100616135	MIR4507
476	MicroRNAs	0	1	100616136	MIR4430
476	MicroRNAs	0	1	100616137	MIR4501
476	MicroRNAs	0	1	100616138	MIR4787
476	MicroRNAs	0	1	100616139	MIR4741
476	MicroRNAs	0	1	100616140	MIR4506
476	MicroRNAs	0	1	100616141	MIR4428
476	MicroRNAs	0	1	100616142	MIR4458
476	MicroRNAs	0	1	100616143	MIR4763
476	MicroRNAs	0	1	100616144	MIR548AN
476	MicroRNAs	0	1	100616145	MIR1273G
476	MicroRNAs	0	1	100616146	MIR4534
476	MicroRNAs	0	1	100616147	MIR4769
476	MicroRNAs	0	1	100616148	MIR4760
476	MicroRNAs	0	1	100616149	MIR4512
476	MicroRNAs	0	1	100616150	MIR4720
476	MicroRNAs	0	1	100616151	MIR4480
476	MicroRNAs	0	1	100616152	MIR4804
476	MicroRNAs	0	1	100616153	MIR4726
476	MicroRNAs	0	1	100616154	MIR4466
476	MicroRNAs	0	1	100616155	MIR4536-1
476	MicroRNAs	0	1	100616156	MIR1273F
476	MicroRNAs	0	1	100616157	MIR4772
476	MicroRNAs	0	1	100616158	MIR4505
476	MicroRNAs	0	1	100616159	MIR4779
476	MicroRNAs	0	1	100616160	MIR4655
476	MicroRNAs	0	1	100616161	MIR4795
476	MicroRNAs	0	1	100616162	MIR4483
476	MicroRNAs	0	1	100616163	MIR4530
476	MicroRNAs	0	1	100616164	MIR4420
476	MicroRNAs	0	1	100616165	MIR4771-2
476	MicroRNAs	0	1	100616166	MIR4796
476	MicroRNAs	0	1	100616167	MIR4722
476	MicroRNAs	0	1	100616168	MIR4754
476	MicroRNAs	0	1	100616169	MIR378D2
476	MicroRNAs	0	1	100616170	MIR4739
476	MicroRNAs	0	1	100616171	MIR4752
476	MicroRNAs	0	1	100616172	MIR4719
476	MicroRNAs	0	1	100616173	MIR203B
476	MicroRNAs	0	1	100616174	MIR4643
476	MicroRNAs	0	1	100616175	MIR4633
476	MicroRNAs	0	1	100616176	MIR4708
476	MicroRNAs	0	1	100616177	MIR4419A
476	MicroRNAs	0	1	100616178	MIR4641
476	MicroRNAs	0	1	100616179	MIR4498
476	MicroRNAs	0	1	100616180	MIR4465
476	MicroRNAs	0	1	100616181	MIR4514
476	MicroRNAs	0	1	100616182	MIR4500
476	MicroRNAs	0	1	100616183	MIR4513
476	MicroRNAs	0	1	100616184	MIR4477A
476	MicroRNAs	0	1	100616185	MIR371B
476	MicroRNAs	0	1	100616186	MIR4490
476	MicroRNAs	0	1	100616187	MIR4783
476	MicroRNAs	0	1	100616188	MIR3972
476	MicroRNAs	0	1	100616189	MIR4421
476	MicroRNAs	0	1	100616190	MIR548O2
476	MicroRNAs	0	1	100616191	MIR548AJ1
476	MicroRNAs	0	1	100616192	MIR4679-2
476	MicroRNAs	0	1	100616193	MIR4453
476	MicroRNAs	0	1	100616194	MIR4477B
476	MicroRNAs	0	1	100616195	MIR4718
476	MicroRNAs	0	1	100616196	MIR4525
476	MicroRNAs	0	1	100616201	MIR378D1
476	MicroRNAs	0	1	100616202	MIR4634
476	MicroRNAs	0	1	100616203	MIR4734
476	MicroRNAs	0	1	100616204	MIR4729
476	MicroRNAs	0	1	100616205	MIR4704
476	MicroRNAs	0	1	100616206	MIR4652
476	MicroRNAs	0	1	100616207	MIR4439
476	MicroRNAs	0	1	100616208	MIR4782
476	MicroRNAs	0	1	100616209	MIR4461
476	MicroRNAs	0	1	100616210	MIR4737
476	MicroRNAs	0	1	100616211	MIR4709
476	MicroRNAs	0	1	100616212	MIR3689F
476	MicroRNAs	0	1	100616213	MIR4437
476	MicroRNAs	0	1	100616214	MIR4667
476	MicroRNAs	0	1	100616215	MIR548AL
476	MicroRNAs	0	1	100616216	MIR4797
476	MicroRNAs	0	1	100616217	MIR1254-2
476	MicroRNAs	0	1	100616218	MIR3135B
476	MicroRNAs	0	1	100616219	MIR4765
476	MicroRNAs	0	1	100616220	MIR4736
476	MicroRNAs	0	1	100616221	MIR4662A
476	MicroRNAs	0	1	100616222	MIR4487
476	MicroRNAs	0	1	100616223	MIR4509-1
476	MicroRNAs	0	1	100616224	MIR4753
476	MicroRNAs	0	1	100616225	MIR4756
476	MicroRNAs	0	1	100616226	MIR4468
476	MicroRNAs	0	1	100616227	MIR4502
476	MicroRNAs	0	1	100616228	MIR4509-2
476	MicroRNAs	0	1	100616229	MIR4473
476	MicroRNAs	0	1	100616230	MIR4646
476	MicroRNAs	0	1	100616231	MIR4519
476	MicroRNAs	0	1	100616232	MIR4528
476	MicroRNAs	0	1	100616233	MIR4459
476	MicroRNAs	0	1	100616234	MIR4454
476	MicroRNAs	0	1	100616235	MIR4457
476	MicroRNAs	0	1	100616236	MIR4669
476	MicroRNAs	0	1	100616237	MIR4640
476	MicroRNAs	0	1	100616238	MIR3529
476	MicroRNAs	0	1	100616239	MIR4705
476	MicroRNAs	0	1	100616240	MIR4496
476	MicroRNAs	0	1	100616241	MIR4717
476	MicroRNAs	0	1	100616242	MIR4673
476	MicroRNAs	0	1	100616243	MIR4759
476	MicroRNAs	0	1	100616244	MIR3976
476	MicroRNAs	0	1	100616245	MIR4661
476	MicroRNAs	0	1	100616246	MIR4799
476	MicroRNAs	0	1	100616247	MIR151B
476	MicroRNAs	0	1	100616248	MIR4724
476	MicroRNAs	0	1	100616249	MIR4768
476	MicroRNAs	0	1	100616250	MIR3960
476	MicroRNAs	0	1	100616251	MIR1587
476	MicroRNAs	0	1	100616252	MIR548AJ2
476	MicroRNAs	0	1	100616253	MIR4762
476	MicroRNAs	0	1	100616254	MIR548AH
476	MicroRNAs	0	1	100616255	MIR4662B
476	MicroRNAs	0	1	100616256	MIR4721
476	MicroRNAs	0	1	100616257	MIR3975
476	MicroRNAs	0	1	100616258	MIR4516
476	MicroRNAs	0	1	100616259	MIR378I
476	MicroRNAs	0	1	100616260	MIR4663
476	MicroRNAs	0	1	100616261	MIR4504
476	MicroRNAs	0	1	100616262	MIR4701
476	MicroRNAs	0	1	100616263	MIR4485
476	MicroRNAs	0	1	100616264	MIR4527
476	MicroRNAs	0	1	100616265	MIR4433A
476	MicroRNAs	0	1	100616266	MIR4733
476	MicroRNAs	0	1	100616267	MIR4776-1
476	MicroRNAs	0	1	100616268	MIR4472-1
476	MicroRNAs	0	1	100616269	MIR4639
476	MicroRNAs	0	1	100616270	MIR4651
476	MicroRNAs	0	1	100616271	MIR4637
476	MicroRNAs	0	1	100616272	MIR4422
476	MicroRNAs	0	1	100616273	MIR451B
476	MicroRNAs	0	1	100616274	MIR4802
476	MicroRNAs	0	1	100616275	MIR4508
476	MicroRNAs	0	1	100616276	MIR4538
476	MicroRNAs	0	1	100616277	MIR4522
476	MicroRNAs	0	1	100616278	MIR4540
476	MicroRNAs	0	1	100616279	MIR3974
476	MicroRNAs	0	1	100616280	MIR4503
476	MicroRNAs	0	1	100616281	MIR4788
476	MicroRNAs	0	1	100616282	MIR4738
476	MicroRNAs	0	1	100616283	MIR4766
476	MicroRNAs	0	1	100616284	MIR4489
476	MicroRNAs	0	1	100616285	MIR4645
476	MicroRNAs	0	1	100616286	MIR4676
476	MicroRNAs	0	1	100616287	MIR4495
476	MicroRNAs	0	1	100616288	MIR4665
476	MicroRNAs	0	1	100616289	MIR4475
476	MicroRNAs	0	1	100616290	MIR4529
476	MicroRNAs	0	1	100616291	MIR4791
476	MicroRNAs	0	1	100616292	MIR4690
476	MicroRNAs	0	1	100616293	MIR4510
476	MicroRNAs	0	1	100616294	MIR4740
476	MicroRNAs	0	1	100616295	MIR4764
476	MicroRNAs	0	1	100616296	MIR4678
476	MicroRNAs	0	1	100616297	MIR3977
476	MicroRNAs	0	1	100616298	MIR4419B
476	MicroRNAs	0	1	100616299	MIR4450
476	MicroRNAs	0	1	100616300	MIR4710
476	MicroRNAs	0	1	100616301	MIR4674
476	MicroRNAs	0	1	100616302	MIR548X2
476	MicroRNAs	0	1	100616303	MIR3688-2
476	MicroRNAs	0	1	100616304	MIR4499
476	MicroRNAs	0	1	100616305	MIR548AE1
476	MicroRNAs	0	1	100616306	MIR378H
476	MicroRNAs	0	1	100616307	MIR4757
476	MicroRNAs	0	1	100616308	MIR4666A
476	MicroRNAs	0	1	100616309	MIR4472-2
476	MicroRNAs	0	1	100616310	MIR4650-1
476	MicroRNAs	0	1	100616311	MIR3973
476	MicroRNAs	0	1	100616312	MIR4478
476	MicroRNAs	0	1	100616313	MIR4749
476	MicroRNAs	0	1	100616314	MIR4750
476	MicroRNAs	0	1	100616315	MIR4781
476	MicroRNAs	0	1	100616316	MIR4524A
476	MicroRNAs	0	1	100616317	MIR4777
476	MicroRNAs	0	1	100616318	MIR4664
476	MicroRNAs	0	1	100616319	MIR4493
476	MicroRNAs	0	1	100616320	MIR4481
476	MicroRNAs	0	1	100616321	MIR378G
476	MicroRNAs	0	1	100616322	MIR4682
476	MicroRNAs	0	1	100616323	MIR4482
476	MicroRNAs	0	1	100616324	MIR1245B
476	MicroRNAs	0	1	100616325	MIR4460
476	MicroRNAs	0	1	100616326	MIR4636
476	MicroRNAs	0	1	100616327	MIR4484
476	MicroRNAs	0	1	100616328	MIR4424
476	MicroRNAs	0	1	100616329	MIR4700
476	MicroRNAs	0	1	100616330	MIR4491
476	MicroRNAs	0	1	100616331	MIR4650-2
476	MicroRNAs	0	1	100616332	MIR4716
476	MicroRNAs	0	1	100616333	MIR3689C
476	MicroRNAs	0	1	100616334	MIR4790
476	MicroRNAs	0	1	100616335	MIR219B
476	MicroRNAs	0	1	100616336	MIR548AB
476	MicroRNAs	0	1	100616337	MIR4747
476	MicroRNAs	0	1	100616338	MIR4794
476	MicroRNAs	0	1	100616339	MIR548AE2
476	MicroRNAs	0	1	100616340	MIR4758
476	MicroRNAs	0	1	100616341	MIR4435-2
476	MicroRNAs	0	1	100616342	MIR4638
476	MicroRNAs	0	1	100616343	MIR4677
476	MicroRNAs	0	1	100616344	MIR3689D2
476	MicroRNAs	0	1	100616345	MIR4426
476	MicroRNAs	0	1	100616346	MIR4649
476	MicroRNAs	0	1	100616347	MIR548AI
476	MicroRNAs	0	1	100616348	MIR4659A
476	MicroRNAs	0	1	100616349	MIR4451
476	MicroRNAs	0	1	100616350	MIR4660
